period,hour,bx_gse_mean,bx_gse_std,by_gse_mean,by_gse_std,bz_gse_mean,bz_gse_std,theta_gse_mean,theta_gse_std,phi_gse_mean,phi_gse_std,bx_gsm_mean,bx_gsm_std,by_gsm_mean,by_gsm_std,bz_gsm_mean,bz_gsm_std,theta_gsm_mean,theta_gsm_std,phi_gsm_mean,phi_gsm_std,bt_mean,bt_std,density_mean,density_std,speed_mean,speed_std,temperature_mean,temperature_std,timedelta,dst,bz_south,bt,dynamic_pressure,bz_south_3h_mean,bz_south_6h_mean,speed_3h_mean,density_3h_mean,delta_bz,delta_speed,delta_density,delta_bt
train_a,0 days 16:00:00,-5.039666666666666,0.1710879114558587,-1.1386666666666665,0.3794754035782872,3.5243333333333333,0.37414021964338723,32.230333333333334,3.525746929719911,192.48166666666665,3.75997257773387,-5.039666666666666,0.1710879114558587,-1.1386666666666665,0.3794754035782872,3.5243333333333333,0.37414021964338723,32.230333333333334,3.525746929719911,192.48166666666665,3.75997257773387,6.554333333333333,0.1057878700339869,6.052758620689655,1.1057024158933157,378.7679310344828,1.557180096269133,42859.65517241379,15958.583027135903,0 days 16:00:00,6,0.0,6.554333333333333,1.4524187631848022,0.0,0.0,383.68329419191923,6.447252525252526,0.9316666666666666,0.43217345872523083,0.5236677115987458,-0.03233333333333377
train_a,0 days 17:00:00,-5.2008,0.4351524637028577,-0.20600000000000002,1.0224398922838123,2.3944,1.7641146977072286,22.4996,16.088455094673737,182.7376,9.688193536464876,-5.2008,0.4351524637028577,-0.20600000000000002,1.0224398922838123,2.3944,1.7641146977072286,22.4996,16.088455094673737,182.7376,9.688193536464876,6.5864,0.12368912644206058,5.348181818181818,0.45494778730914737,377.6668181818182,2.187171224519887,32598.545454545456,10489.298649790755,0 days 17:00:00,5,0.0,6.5864,1.275897875919314,0.0,0.0,379.8756045367468,5.6189498432601885,-1.1299333333333332,-1.1011128526645848,-0.7045768025078374,0.03206666666666713
train_a,0 days 19:00:00,-6.33,0.23491133078958437,1.2692307692307692,0.28698029951146875,1.6207692307692307,0.6487226107058592,13.38076923076923,5.2445947754783075,169.5423076923077,2.1945392600959726,-6.33,0.23491133078958437,1.2692307692307692,0.28698029951146875,1.6207692307692307,0.6487226107058592,13.38076923076923,5.2445947754783075,169.5423076923077,2.1945392600959726,7.067692307692307,0.09739557195220662,3.7060000000000004,0.766814478504706,378.247,3.039598109399773,56582.4,14765.812948986062,0 days 19:00:00,3,0.0,7.067692307692307,0.886846572281679,0.0,0.0,378.25683559735285,5.643343782654128,-0.7736307692307693,0.5801818181818135,-1.6421818181818173,0.481292307692307
train_a,0 days 20:00:00,-6.123,0.43523342655777314,0.6010000000000001,0.6689397125175416,2.0603333333333333,0.5877448041473952,17.676666666666666,4.626189875952086,174.68633333333335,4.097144506524551,-6.123,0.43523342655777314,0.6010000000000001,0.6689397125175416,2.0603333333333333,0.5877448041473952,17.676666666666666,4.626189875952086,174.68633333333335,4.097144506524551,7.046166666666666,0.8751989442923226,3.5113793103448274,0.6907165063873937,375.20189655172413,5.309093971303207,65676.96551724138,15225.591652106163,0 days 20:00:00,1,0.0,7.046166666666666,0.826798896356674,0.0,0.0,378.22724973876694,5.035646812957157,0.4395641025641026,-3.0451034482758814,-0.19462068965517298,-0.02152564102564103
train_a,0 days 21:00:00,-5.8655,0.13146405063807157,0.8828333333333334,0.400373095773441,0.12866666666666665,0.8744188707832883,1.3801666666666668,7.764386208329053,172.3005,3.7921146665241685,-5.8655,0.13146405063807157,0.8828333333333334,0.400373095773441,0.12866666666666665,0.8744188707832883,1.3801666666666668,7.764386208329053,172.3005,3.7921146665241685,6.3373333333333335,0.10613178035941931,2.559322033898305,0.23568582541010002,375.2816949152542,3.3073440498289894,53929.779661016946,19413.221575343243,0 days 21:00:00,1,0.0,6.3373333333333335,0.6028812689238364,0.0,0.0,377.03857157784745,4.188520376175549,-1.9316666666666666,0.07979836353007386,-0.9520572764465225,-0.7088333333333328
train_a,0 days 22:00:00,-5.5858333333333325,0.17089288613360568,0.34883333333333333,0.49235198814058695,1.9229999999999998,0.4437601275998753,17.814166666666665,4.00045772451725,177.3718333333333,4.856710015549759,-5.5858333333333325,0.17089288613360568,0.34883333333333333,0.49235198814058695,1.9229999999999998,0.4437601275998753,17.814166666666665,4.00045772451725,177.3718333333333,4.856710015549759,6.319333333333334,0.0917784116018479,2.674736842105263,0.5908471680052715,376.32140350877194,3.0392688492209294,58210.89473684211,18447.21343231257,0 days 22:00:00,-2,0.0,6.319333333333334,0.6335647290140359,0.0,0.0,376.2435304889928,3.2589004480810444,1.7943333333333331,1.0397085935177302,0.11541480820695815,-0.017999999999999794
train_a,0 days 23:00:00,-5.553,0.2800260278459603,0.7494999999999999,0.3027804764993155,1.2738333333333334,0.807576604262043,12.177666666666665,7.459165074981193,173.33166666666665,3.0665357071030366,-5.553,0.2800260278459603,0.7494999999999999,0.3027804764993155,1.2738333333333334,0.807576604262043,12.177666666666665,7.459165074981193,173.33166666666665,3.0665357071030366,6.196,0.16556221627420648,2.8832727272727268,4.425778046076341,373.6405454545455,7.570179414230292,56189.96296296296,21907.784749721086,0 days 23:00:00,-3,0.0,6.196,0.6732646484568269,0.0,0.0,375.6016649919168,2.9151460621161314,-0.6491666666666664,-2.680858054226462,0.20853588516746369,-0.12333333333333396
train_a,1 days 00:00:00,-4.799666666666667,1.2838632994798986,0.7018333333333333,0.9419498199356674,1.4335,1.3469725312715177,16.557833333333335,5.512675099387993,172.092,5.501301479295765,-4.799666666666667,1.2838632994798986,0.7018333333333333,0.9419498199356674,1.4335,1.3469725312715177,16.557833333333335,5.512675099387993,172.092,5.501301479295765,7.23,2.4553000438000945,2.46725,1.4326199551512033,372.9251219512195,14.368994418878314,54608.84210526316,22761.135606170967,1 days 00:00:00,-7,0.0,7.23,0.5739162622861353,0.0,0.0,375.08121462619056,2.7057772010920984,0.15966666666666662,-0.7154235033259511,-0.4160227272727268,1.0340000000000007
train_a,1 days 01:00:00,-3.469310344827586,1.7881034067143455,0.2072413793103448,1.4526795353801591,2.0348275862068963,2.1123237385293665,26.42034482758621,8.673458069123715,173.84103448275863,7.540340720242009,-3.469310344827586,1.7881034067143455,0.2072413793103448,1.4526795353801591,2.0348275862068963,2.1123237385293665,26.42034482758621,8.673458069123715,173.84103448275863,7.540340720242009,7.877241379310345,2.9133288477906945,3.6494999999999997,4.315450180822147,377.566,22.95203910216625,66758.77777777778,54527.27850033958,1 days 01:00:00,-7,0.0,7.877241379310345,0.8701842497791894,0.0,0.0,374.29569030484566,2.6750865231259966,0.6013275862068963,4.640878048780451,1.1822499999999998,0.6472413793103442
train_a,1 days 02:00:00,-4.975588235294118,0.6665432818085137,0.19323529411764706,0.26928323028090134,1.9520588235294118,1.5657678519282185,20.10235294117647,15.93962777764398,178.23970588235292,3.0105989389952783,-4.975588235294118,0.6665432818085137,0.19323529411764706,0.26928323028090134,1.9520588235294118,1.5657678519282185,20.10235294117647,15.93962777764398,178.23970588235292,3.0105989389952783,5.974705882352942,0.13815308360584594,3.387272727272727,0.4781623202903534,373.95303030303035,5.99628660341577,54051.545454545456,18121.527874483483,1 days 02:00:00,-5,0.0,5.974705882352942,0.7922757651753631,0.0,0.0,374.7105558019216,3.0000075757575755,-0.08276876267748445,-3.6129696969696283,-0.26222727272727253,-1.9025354969574026
train_a,1 days 03:00:00,-5.161428571428572,0.10600063421405304,-0.332,0.41858163867433806,1.9937142857142858,0.31371667354558036,19.595142857142857,3.0513346852393206,184.01457142857143,4.318116652960103,-5.161428571428572,0.10600063421405304,-0.332,0.41858163867433806,1.9937142857142858,0.31371667354558036,19.595142857142857,3.0513346852393206,184.01457142857143,4.318116652960103,5.912571428571429,0.08078085304382072,3.8654545454545457,0.7042819521908951,370.7609090909091,3.6257183457526487,47306.0,20045.283404082867,1 days 03:00:00,0,0.0,5.912571428571429,0.8887518952456664,0.0,0.0,374.81471741808326,3.1680075757575756,0.041655462184873926,-3.1921212121212648,0.4781818181818185,-0.062134453781513166
train_a,1 days 05:00:00,-2.337,0.5360143461796008,-1.5046666666666666,1.244889507168195,5.640333333333333,0.5179767225054337,57.176,6.012620978781445,202.37266666666667,22.65846373544716,-2.337,0.5360143461796008,-1.5046666666666666,1.244889507168195,5.640333333333333,0.5179767225054337,57.176,6.012620978781445,202.37266666666667,22.65846373544716,6.836,0.2376987371762259,4.688928571428571,0.9811230877048575,390.59071428571434,4.297162654392659,52439.96428571428,20550.067467641155,1 days 05:00:00,3,0.0,6.836,1.1964912809274233,0.0,0.0,374.09331313131315,3.6340757575757574,3.6466190476190476,19.82980519480526,0.8234740259740252,0.9234285714285715
train_a,1 days 06:00:00,-0.8616666666666667,1.6277962302990772,1.1595833333333332,2.6888500732305727,4.617291666666667,1.1539640091429035,51.740833333333335,17.028445017567282,155.466875,50.9326558772213,-0.8616666666666667,1.6277962302990772,1.1595833333333332,2.6888500732305727,4.617291666666667,1.1539640091429035,51.740833333333335,17.028445017567282,155.466875,50.9326558772213,6.347708333333333,0.4089698505421671,4.308297872340426,0.9402366010026085,408.79893617021276,10.227873303963257,53398.59574468085,19488.65382802715,1 days 06:00:00,4,0.0,6.347708333333333,1.2042518683946613,0.0,0.0,378.43488455988455,3.980551948051948,-1.0230416666666668,18.208221884498414,-0.38063069908814473,-0.488291666666667
train_a,1 days 07:00:00,-1.4622641509433962,1.0907789057321062,4.111509433962264,0.6878265552460132,4.8788679245283015,0.5869138987349865,45.95698113207547,6.773799236454458,116.40358490566038,12.370666000095607,-1.4622641509433962,1.0907789057321062,4.111509433962264,0.6878265552460132,4.8788679245283015,0.5869138987349865,45.95698113207547,6.773799236454458,116.40358490566038,12.370666000095607,7.064716981132076,0.19362536957887883,3.7196,0.5165148515161352,404.62879999999996,6.464175891726927,25499.8,2775.8375312687153,1 days 07:00:00,9,0.0,7.064716981132076,1.0185958760868405,0.0,0.0,390.05018651561204,4.28756032974118,0.26157625786163496,-4.1701361702128,-0.5886978723404264,0.7170086477987425
train_a,1 days 08:00:00,-2.2248333333333337,0.4971562918550598,4.11,0.7406227338519292,4.856333333333334,0.7888695337271795,44.50383333333333,7.85573030442232,124.93883333333333,6.8894092368481274,-2.2248333333333337,0.4971562918550598,4.11,0.7406227338519292,4.856333333333334,0.7888695337271795,44.50383333333333,7.85573030442232,124.93883333333333,6.8894092368481274,7.203166666666666,0.2907878932659617,3.8384745762711865,0.4529512935653123,395.3647457627119,3.1212482891504814,25725.677966101695,3851.52222231534,1 days 08:00:00,8,0.0,7.203166666666666,1.0035676264330378,0.0,0.0,401.339483485309,4.238942147922999,-0.022534591194967923,-9.264054237288065,0.1188745762711867,0.13844968553459047
train_a,1 days 09:00:00,-0.1945,1.6272378853730085,-3.1135,3.9558884772030414,3.829333333333333,1.3309126047873772,35.67366666666667,13.715983372948717,241.3455,60.81489537724918,-0.1945,1.6272378853730085,-3.1135,3.9558884772030414,3.829333333333333,1.3309126047873772,35.67366666666667,13.715983372948717,241.3455,60.81489537724918,7.025333333333333,0.3466912203386277,6.162758620689655,1.1651410472608452,404.3062068965517,4.4616965648892455,24956.931034482757,3777.49404942032,1 days 09:00:00,5,0.0,7.025333333333333,1.6849540725796033,0.0,0.0,402.93082731097485,3.9554574828705373,-1.0270000000000006,8.941461133839823,2.324284044418469,-0.17783333333333307
train_a,1 days 10:00:00,1.5518333333333334,0.5856779113294347,-7.745333333333334,0.8691364634454108,-1.3716666666666666,3.060084836902328,-7.606166666666667,21.242916354069386,279.90233333333333,4.363380887380979,1.5518333333333334,0.5856779113294347,-7.745333333333334,0.8691364634454108,-1.3716666666666666,3.060084836902328,-7.606166666666667,21.242916354069386,279.90233333333333,4.363380887380979,9.006666666666666,1.0141017009585398,5.40448275862069,0.5931928842654249,404.5962068965517,3.311094496304859,25645.120689655174,3579.542635087134,1 days 10:00:00,12,1.3716666666666666,9.006666666666666,1.479755088244178,0.0,0.0,401.43325088642115,4.573611065653615,-5.201,0.2899999999999636,-0.7582758620689658,1.9813333333333327
train_a,1 days 11:00:00,2.5175,0.8853221667749265,-7.8646666666666665,0.5978165544448908,-6.125333333333333,1.50781856871382,-36.17266666666667,8.88260552450433,282.3403333333334,6.198054086830548,2.5175,0.8853221667749265,-7.8646666666666665,0.5978165544448908,-6.125333333333333,1.50781856871382,-36.17266666666667,8.88260552450433,282.3403333333334,6.198054086830548,10.884166666666665,0.4042833863729449,5.482142857142857,0.4563918343852205,410.1125,2.1215631029974253,32693.714285714286,5002.851760252839,1 days 11:00:00,14,6.125333333333333,10.884166666666665,1.54222753938009,0.4572222222222222,0.2286111111111111,401.42238651860515,5.135238651860511,-4.753666666666666,5.516293103448334,0.07766009852216715,1.8774999999999995
train_a,1 days 12:00:00,2.8161666666666667,0.8005889604633708,-4.1635,1.4130551406468446,-10.46,1.6634923443349579,-60.352,10.181240609031054,279.11949999999996,7.962238298921606,2.8161666666666667,0.8005889604633708,-4.1635,1.4130551406468446,-10.46,1.6634923443349579,-60.352,10.181240609031054,279.11949999999996,7.962238298921606,12.287833333333333,0.3479727812590727,4.556034482758621,0.7313192589007904,410.1096551724138,1.6502747942545066,38272.74137931035,2964.592061285438,1 days 12:00:00,13,10.46,12.287833333333333,1.2816784517414488,2.499,1.2495,406.33830459770115,5.683128078817734,-4.334666666666668,-0.00284482758621607,-0.9261083743842358,1.403666666666668
train_a,1 days 13:00:00,2.379,0.814738597987629,-2.4508333333333336,0.9121223001305693,-11.302,2.9136567972572527,-66.64666666666668,15.857950117241007,279.3681666666667,9.610380950079445,2.379,0.814738597987629,-2.4508333333333336,0.9121223001305693,-11.302,2.9136567972572527,-66.64666666666668,15.857950117241007,279.3681666666667,9.610380950079445,12.675166666666666,0.1821481206411616,4.641964285714286,0.7186614315842705,410.36857142857144,6.840641763771847,41788.67857142857,6025.780471839741,1 days 13:00:00,5,11.302,12.675166666666666,1.3075011274674693,5.985666666666667,2.9928333333333335,408.2727873563219,5.147553366174056,-0.8419999999999987,0.25891625615764724,0.08592980295566477,0.3873333333333324
train_a,1 days 14:00:00,5.109322033898305,1.5920707231808462,-2.035084745762712,1.9729492826742088,-10.09135593220339,0.6030424518341994,-56.59288135593221,4.5116072718418305,252.66152542372882,43.61760423678834,5.109322033898305,1.5920707231808462,-2.035084745762712,1.9729492826742088,-10.09135593220339,0.6030424518341994,-56.59288135593221,4.5116072718418305,252.66152542372882,43.61760423678834,12.19728813559322,0.26857754616699564,5.567090909090909,1.1893830842971167,403.782,4.339367337399397,52985.25454545455,7567.6569939745,1 days 14:00:00,-5,10.09135593220339,12.19728813559322,1.5181487118032488,9.295777777777777,4.8765,410.1969088669951,4.893380541871921,1.2106440677966095,-6.58657142857146,0.9251266233766229,-0.47787853107344525
train_a,1 days 15:00:00,6.589322033898305,2.52322444530856,2.939491525423729,1.7337456200166574,-6.949322033898305,4.199005984346188,-38.40305084745763,25.103660349551536,90.68525423728813,71.76339097329485,6.589322033898305,2.52322444530856,2.939491525423729,1.7337456200166574,-6.949322033898305,4.199005984346188,-38.40305084745763,25.103660349551536,90.68525423728813,71.76339097329485,12.226440677966101,0.3438662666666459,6.910697674418605,1.156745013160054,395.7241860465116,4.73442118580115,48791.6976744186,12964.432264092113,1 days 15:00:00,-10,6.949322033898305,12.226440677966101,1.8100858588790472,10.617785310734464,6.558392655367232,408.08674220032844,4.9216965591879385,3.142033898305085,-8.057813953488392,1.3436067653276966,0.029152542372880674
train_a,1 days 16:00:00,3.444,0.7553878788130157,2.5388333333333337,1.1262087166446229,-11.302333333333333,0.6766852575999487,-67.87316666666666,5.916689263106377,63.45616666666667,32.257215463571505,3.444,0.7553878788130157,2.5388333333333337,1.1262087166446229,-11.302333333333333,0.6766852575999487,-67.87316666666666,5.916689263106377,63.45616666666667,32.257215463571505,12.294666666666666,0.32284470038235485,8.276875,0.7373336335043815,392.241875,1.6058350003618254,39347.5,13174.783396640229,1 days 16:00:00,-20,11.302333333333333,12.294666666666666,2.12993525135922,9.447559322033898,7.716612994350283,403.29158582502765,5.706584289741268,-4.353011299435028,-3.4823110465115974,1.3661773255813952,0.06822598870056495
train_a,1 days 17:00:00,2.5731666666666664,0.5928486006366516,1.6421666666666668,1.3827509937564546,-12.819833333333333,0.4731197994512273,-74.751,2.9184066351582296,101.42916666666666,57.61981928008847,2.5731666666666664,0.5928486006366516,1.6421666666666668,1.3827509937564546,-12.819833333333333,0.4731197994512273,-74.751,2.9184066351582296,101.42916666666666,57.61981928008847,13.317,0.48545034133091813,6.092105263157895,1.2907993707959522,395.9378947368421,2.496273068368797,37902.78947368421,12217.036184921039,1 days 17:00:00,-32,12.819833333333333,13.317,1.5973998167220056,9.447670433145008,9.371724105461393,397.2493536821705,6.918221194503172,-1.5175,3.6960197368421177,-2.1847697368421057,1.022333333333334
train_a,1 days 18:00:00,3.379622641509434,1.1293734857197304,3.2101886792452827,2.53060990715224,-11.23377358490566,4.311013278361817,-60.86849056603774,22.678842511860996,74.04377358490565,65.25609474118741,3.379622641509434,1.1293734857197304,3.2101886792452827,2.53060990715224,-11.23377358490566,4.311013278361817,-60.86849056603774,22.678842511860996,74.04377358490565,65.25609474118741,13.673962264150944,0.27800345613956673,7.329199999999999,2.156534488479143,401.83639999999997,3.9937157718929908,39826.4,8776.438443355026,1 days 18:00:00,-47,11.23377358490566,13.673962264150944,1.979462205935619,10.357162900188323,10.487474105461393,394.63465192778455,7.093225979192167,1.5860597484276742,5.898505263157858,1.2370947368421046,0.356962264150944
train_a,1 days 19:00:00,2.198,0.275577861764578,-0.8109999999999999,0.2681299763370861,-12.8435,0.5276090558258772,-73.7945,2.908702866987456,290.12800000000004,4.767947368130569,2.198,0.275577861764578,-0.8109999999999999,0.2681299763370861,-12.8435,0.5276090558258772,-73.7945,2.908702866987456,290.12800000000004,4.767947368130569,13.61,0.22135943621178653,12.532631578947369,2.655279525158349,396.55894736842106,1.1443042269181303,22655.052631578947,2822.9256587543705,1 days 19:00:00,-54,12.8435,13.61,3.296475646050495,11.785313417190773,10.616436369612337,396.6720565789474,7.232726754385965,-1.6097264150943413,-5.27745263157891,5.203431578947369,-0.06396226415094475
train_a,1 days 20:00:00,-0.08973684210526316,1.2142720805622607,2.0760526315789476,2.0467674440756634,-10.098684210526315,1.555808942367076,-70.29315789473684,9.449452180678836,160.00947368421052,53.74756416591882,-0.08973684210526316,1.2142720805622607,2.0760526315789476,2.0467674440756634,-10.098684210526315,1.555808942367076,-70.29315789473684,9.449452180678836,160.00947368421052,53.74756416591882,11.258157894736842,1.1357432505422185,16.191176470588236,1.4005037290872047,401.30117647058825,2.4741999192954798,87840.61764705883,25182.90214581591,1 days 20:00:00,-66,10.098684210526315,11.258157894736842,4.361253837304692,12.299035639412999,10.873353036279005,398.1110807017544,8.651312280701754,2.7448157894736855,4.742229102167187,3.658544891640867,-2.3518421052631577
train_a,1 days 21:00:00,-1.976,0.967956435495394,4.256333333333333,1.519081978201695,-8.97,1.0365850059576742,-60.937000000000005,9.91903943886858,123.82733333333334,9.750598046268099,-1.976,0.967956435495394,4.256333333333333,1.519081978201695,-8.97,1.0365850059576742,-60.937000000000005,9.91903943886858,123.82733333333334,9.750598046268099,10.758333333333333,0.7575409966344535,13.932830188679246,2.8437423726751407,402.6696226415095,4.148875177620733,107608.03773584905,13839.439025372747,1 days 21:00:00,-77,8.97,10.758333333333333,3.7785847884746664,11.391985931810659,10.87457441599949,399.8988412796698,12.017669349845201,1.1286842105263144,1.3684461709212314,-2.25834628190899,-0.49982456140350884
train_a,1 days 22:00:00,-2.379,1.3117134608556211,7.863166666666667,1.6163502427829908,-10.565,1.7981539497825663,-50.81733333333333,6.0657476425645065,108.61200000000001,11.375776345271,-2.379,1.3117134608556211,7.863166666666667,1.6163502427829908,-10.565,1.7981539497825663,-50.81733333333333,6.0657476425645065,108.61200000000001,11.375776345271,14.072000000000001,1.8420859583543054,12.32685185185185,1.5965550461458768,410.0646296296297,9.652183585771958,122530.68518518518,19046.426890997587,1 days 22:00:00,-92,10.565,14.072000000000001,3.4669604717409244,10.637394736842106,11.21135407701644,400.176582160173,14.218879412738284,-1.5949999999999989,7.395006988120201,-1.6059783368273948,3.313666666666668
